image_path,mean,variance,standard_deviation,5_percetile,10_percentile,50_percentile,90_percentile,95_percentile
./0/extracted_femur_model.png,138.76062544420753,2668.8255711795373,51.660677223392426,50.0,63.0,143.0,207.0,213.54999999999927
./1/extracted_femur_model.png,177.343539750103,4447.243507283432,66.68765633371315,54.0,70.0,193.0,254.0,255.0
./2/extracted_femur_model.png,140.35733992959757,2358.7376873013445,48.56683732035003,49.0,64.0,151.0,197.0,212.0
./3/extracted_femur_model.png,140.32561700042868,1685.9002813649777,41.059716040968645,57.0,79.0,149.0,187.0,195.0
./4/extracted_femur_model.png,142.9194185314485,1981.38897391932,44.51279562012838,61.0,76.0,152.0,198.0,206.0
./5/extracted_femur_model.png,106.94707195238601,1762.8164142663713,41.985907329321485,36.0,48.0,112.0,158.0,161.0
./6/extracted_femur_model.png,149.19335983165772,2121.8134419965445,46.06314624508995,65.0,85.30000000000007,155.0,208.0,223.0
./7/extracted_femur_model.png,140.69740311983193,2391.9607303053353,48.907675576593654,54.0,70.20000000000027,143.0,205.0,219.0
./8/extracted_femur_model.png,115.44729678797269,1363.051778676145,36.91953112752307,51.0,60.0,123.0,158.0,162.0
./9/extracted_femur_model.png,148.98276765823616,2664.137496258297,51.61528355301651,58.0,76.0,154.0,216.0,225.0
./10/extracted_femur_model.png,150.09780961564954,2540.1058761775575,50.39946305445682,54.0,75.0,159.0,211.0,221.0
./11/extracted_femur_model.png,140.25195886385896,1991.3619166656276,44.62467833683093,61.0,77.0,141.0,201.0,212.0
./12/extracted_femur_model.png,136.85992647058825,2861.5477813671423,53.49343680646386,45.0,60.0,142.0,210.0,220.0
./13/extracted_femur_model.png,172.63842127599378,2874.075654941497,53.61040621876966,74.0,91.0,178.0,246.0,253.0
./14/extracted_femur_model.png,167.17243934061864,2987.9893422807713,54.66250398839017,66.90000000000003,87.0,182.0,226.0,230.0
./15/extracted_femur_model.png,170.17724867724868,2310.760303198134,48.07036824487757,87.0,98.0,182.0,227.0,232.0
./16/extracted_femur_model.png,180.53036935704515,2005.9913485639856,44.78829477178145,93.0,113.0,190.0,231.0,236.0
./17/extracted_femur_model.png,151.86468017481127,2758.3126380880176,52.51964049846512,63.0,74.0,157.0,220.0,227.0
./18/extracted_femur_model.png,106.87230666443962,1852.621994061294,43.04209560489932,35.0,49.0,105.0,170.0,176.0
./19/extracted_femur_model.png,147.07636780678675,2811.8726001243144,53.02709307631632,54.0,72.0,149.0,218.0,233.0
./20/extracted_femur_model.png,155.4769449522649,2438.2253639214737,49.378389644878794,62.0,79.0,167.0,212.0,225.0
./21/extracted_femur_model.png,149.22213384842632,3079.953951633488,55.49733283351091,51.0,67.0,158.0,218.0,227.0
./22/extracted_femur_model.png,147.77212187557015,2183.2849930467532,46.7256352877813,67.0,80.0,156.0,207.0,212.0
./23/extracted_femur_model.png,130.18932944133624,1994.7123097181936,44.66220224886133,58.0,70.0,130.0,192.0,208.0
./24/extracted_femur_model.png,121.19577589477679,2365.110527243567,48.632402030370315,37.0,53.0,122.0,186.0,193.0
./25/extracted_femur_model.png,160.81406945681212,2116.6614227093337,46.00718881554636,77.0,96.0,165.0,217.0,223.0
./26/extracted_femur_model.png,144.29112891262423,2019.5241298782043,44.939115811041546,73.0,83.0,141.0,210.0,217.0
./27/extracted_femur_model.png,167.1218905472637,3349.6616286855847,57.87626135718845,70.0,84.0,172.0,249.0,253.0
./28/extracted_femur_model.png,145.73074166965245,4968.597331553115,70.4882779726751,34.0,49.0,146.0,248.0,252.0
./29/extracted_femur_model.png,136.41861368824988,2048.455257552565,45.25986364929268,55.0,69.0,141.0,197.0,205.0
./30/extracted_femur_model.png,175.26825190414266,3887.858934469704,62.35269789247057,79.0,92.20000000000005,174.0,253.0,254.0
./31/extracted_femur_model.png,185.98126652108954,3746.8941439424134,61.21187910808174,75.0,94.0,197.0,253.0,254.0
./32/extracted_femur_model.png,162.6447843137255,2996.9744492672053,54.74462941026458,62.0,80.0,171.0,227.0,233.0
./33/extracted_femur_model.png,135.27347426607903,2696.3498775462676,51.92638902856878,44.0,59.0,143.0,201.0,206.0
./34/extracted_femur_model.png,128.25929560571367,2955.8948200904606,54.36814159128911,41.0,54.0,130.0,202.0,211.0
./35/extracted_femur_model.png,152.2083371010037,2801.8379592476076,52.93239045468859,57.0,74.0,160.0,216.0,232.0
./36/extracted_femur_model.png,140.70053823311062,2899.788477809785,53.84968410129984,50.0,68.0,141.0,216.0,239.0
./37/extracted_femur_model.png,133.7994307850423,1867.807744161724,43.21814137791819,55.0,71.0,139.0,187.0,203.0
./38/extracted_femur_model.png,143.6676318011823,2784.1468603706426,52.7650154967346,53.0,66.0,147.0,212.0,218.0
./39/extracted_femur_model.png,161.37018169468502,3257.736628274,57.0765856395948,64.0,80.0,162.0,233.0,238.0
./40/extracted_femur_model.png,171.59922388703245,3154.85328386461,56.168080649641304,66.0,86.0,186.0,232.0,237.0
./41/extracted_femur_model.png,159.27603231597845,3174.773447094108,56.34512798010231,56.0,75.0,166.0,227.0,234.0
./42/extracted_femur_model.png,138.83636363636364,2661.9881529261575,51.59445854862862,43.0,58.0,149.0,201.0,207.0
./43/extracted_femur_model.png,143.12180094786729,2099.4420365670135,45.81966866496323,54.0,75.0,150.0,200.0,207.0
./44/extracted_femur_model.png,152.9383796773086,2922.6290556649765,54.06134530017706,55.0,73.0,160.0,221.0,227.0
./45/extracted_femur_model.png,191.30079191698525,2772.3405728299945,52.65302054801789,102.0,117.0,196.0,253.0,254.0
./46/extracted_femur_model.png,134.387678498572,1823.767371640415,42.70558946602207,52.0,67.0,147.0,180.0,182.0
./47/extracted_femur_model.png,116.45670186839968,1586.76737791193,39.83424880566885,42.700000000000045,56.0,122.0,163.0,166.0
./48/extracted_femur_model.png,168.45611209534547,2602.63525375197,51.016029380499326,64.0,89.0,180.0,226.0,232.0
./49/extracted_femur_model.png,154.50429799426934,2202.6448424201185,46.9323432445059,70.89999999999998,87.0,159.0,215.0,220.0
./50/extracted_femur_model.png,141.75458157119056,2038.677562951279,45.15171716503459,65.0,77.0,147.0,201.0,210.0
./51/extracted_femur_model.png,155.6919791172283,2596.1174087144595,50.95210897219525,58.0,77.0,167.0,213.0,226.0
./52/extracted_femur_model.png,156.16468217622275,2610.408307514852,51.092155048645694,66.0,84.0,155.0,228.0,235.09999999999945
./53/extracted_femur_model.png,161.06421459053038,2735.605305464213,52.30301430571868,68.0,84.0,167.0,224.0,231.0
./54/extracted_femur_model.png,168.18270607055655,2175.2496024102797,46.63957120740155,81.0,96.0,173.0,225.0,237.0
./55/extracted_femur_model.png,97.88722794516303,1244.7522115938468,35.28104606717106,35.0,48.0,99.0,145.0,150.0
./56/extracted_femur_model.png,169.73280170122274,3536.892028779923,59.4717750599385,63.0,82.40000000000009,177.0,248.0,253.0
./57/extracted_femur_model.png,153.58352010547134,2697.6497481889496,51.938903994876036,55.0,74.0,161.0,213.0,217.0
./58/extracted_femur_model.png,125.546135986733,1893.5957985022374,43.51546619883828,55.700000000000045,66.0,124.0,187.0,199.0
./59/extracted_femur_model.png,127.8305733985503,2083.0888030243873,45.6408676848325,50.0,61.0,134.0,184.0,191.0
./60/extracted_femur_model.png,126.53696990424076,2129.2282501892446,46.14356130804432,49.0,58.0,134.0,184.0,194.0
./61/extracted_femur_model.png,158.25449543746646,2331.3969202097214,48.28454121361951,72.0,87.0,167.0,214.0,224.0
./62/extracted_femur_model.png,147.18377162361338,2466.732886899671,49.666214743018934,58.0,73.0,159.0,204.0,210.0
./63/extracted_femur_model.png,185.51803781297906,1707.5988826086875,41.32310349681746,115.0,126.0,191.0,233.0,238.0
./64/extracted_femur_model.png,103.19247188432408,1177.3659841812728,34.31276707264036,46.0,54.0,105.0,148.0,159.0
./65/extracted_femur_model.png,147.820313790256,3111.0194056818827,55.77651302906881,53.0,63.0,168.0,207.0,218.0
./66/extracted_femur_model.png,163.39970099375606,2936.058777502715,54.185411113165095,75.0,90.0,164.0,235.0,239.0
./67/extracted_femur_model.png,121.54001260239446,1966.4204216759597,44.34433922921797,49.0,62.0,120.0,184.0,195.0
./68/extracted_femur_model.png,108.48297351435566,2093.7333513184617,45.75733112101777,34.0,43.0,113.0,168.0,177.0
./69/extracted_femur_model.png,142.02807251561268,2456.2254291169143,49.56032111595842,58.0,69.0,150.0,201.0,210.0
./70/extracted_femur_model.png,108.28452239060105,1929.1557233245878,43.922155267297484,33.0,43.0,114.0,163.0,173.0
./71/extracted_femur_model.png,182.8281013424851,1731.1779808808167,41.607426991834245,103.0,121.0,190.0,231.0,237.0
./72/extracted_femur_model.png,123.80915762603702,2073.2237259655817,45.53266658087995,50.0,59.0,128.0,183.0,194.0
./73/extracted_femur_model.png,176.1949545913219,2497.8336375105514,49.978331679944574,78.0,93.0,193.0,228.0,234.0
./74/extracted_femur_model.png,135.6580250670946,2850.763057572124,53.39253747081257,52.100000000000136,63.0,134.0,205.0,215.0
./75/extracted_femur_model.png,131.21390884241308,2791.443595241579,52.83411393447967,49.0,59.0,134.0,198.0,208.0
./76/extracted_femur_model.png,139.39221910986618,2715.6558747207428,52.111955199558025,60.0,67.0,144.0,204.0,215.0
./77/extracted_femur_model.png,183.02020835948287,3524.9398451680836,59.37120383795568,72.0,95.0,189.0,253.0,253.0
./78/extracted_femur_model.png,129.6372379000473,1799.9131774251948,42.42538364499719,70.0,80.0,121.0,194.0,205.0
./79/extracted_femur_model.png,129.96858333706808,2376.5778235521575,48.75015716438417,45.0,55.0,143.0,186.0,196.0
./80/extracted_femur_model.png,160.89447817288234,3686.9441990555365,60.720212442444044,65.0,75.0,166.0,240.0,246.0
./81/extracted_femur_model.png,143.742120065949,2564.743215716745,50.64329388691799,59.0,71.0,153.0,205.0,213.0
./82/extracted_femur_model.png,137.50365448504982,2790.9151029238087,52.82911226704277,55.0,66.0,141.0,204.0,218.0
./83/extracted_femur_model.png,175.16533072263354,1972.7367849469156,44.41550162890109,89.0,106.0,188.0,222.0,227.0
./84/extracted_femur_model.png,151.97391956609545,2462.647407053481,49.62506833298551,65.0,78.0,163.0,212.0,221.0
./85/extracted_femur_model.png,98.50534759358288,1930.8926853069863,43.94192400552104,34.0,40.0,97.0,161.0,173.0
