image_path,mean,variance,standard_deviation,5_percetile,10_percentile,50_percentile,90_percentile,95_percentile
./58/extracted_femur_handmade.png,120.46627885838939,2061.41434794793,45.40280110244223,50.0,59.0,120.0,185.0,198.0
./58/extracted_femur_model.png,125.546135986733,1893.5957985022374,43.51546619883828,55.700000000000045,66.0,124.0,187.0,199.0
./59/extracted_femur_handmade.png,121.89189189189189,2456.452781178823,49.56261475324746,39.0,50.0,128.0,183.0,190.0
./59/extracted_femur_model.png,127.8305733985503,2083.0888030243873,45.6408676848325,50.0,61.0,134.0,184.0,191.0
./60/extracted_femur_handmade.png,123.65656357388316,2477.9403332081574,49.77891454429433,38.0,49.0,133.0,184.0,194.0
./60/extracted_femur_model.png,126.53696990424076,2129.2282501892446,46.14356130804432,49.0,58.0,134.0,184.0,194.0
./61/extracted_femur_handmade.png,159.51669407306784,2600.577025232998,50.995853019956414,61.0,78.0,171.0,215.0,225.0
./61/extracted_femur_model.png,158.25449543746646,2331.3969202097214,48.28454121361951,72.0,87.0,167.0,214.0,224.0
./62/extracted_femur_handmade.png,158.84002843938856,1755.467299252657,41.89829709251507,80.0,95.0,168.0,205.0,211.0
./62/extracted_femur_model.png,147.18377162361338,2466.732886899671,49.666214743018934,58.0,73.0,159.0,204.0,210.0
./63/extracted_femur_handmade.png,197.35378486055777,1508.4164033375132,38.83833677357352,118.0,139.0,211.0,235.0,239.0
./63/extracted_femur_model.png,185.51803781297906,1707.5988826086875,41.32310349681746,115.0,126.0,191.0,233.0,238.0
./64/extracted_femur_handmade.png,97.26205973318561,1093.327299399654,33.065500138356505,43.0,51.0,99.0,139.0,151.0
./64/extracted_femur_model.png,103.19247188432408,1177.3659841812728,34.31276707264036,46.0,54.0,105.0,148.0,159.0
./65/extracted_femur_handmade.png,137.31048683629945,3696.3523403866116,60.79763433215648,45.0,52.0,154.0,205.0,217.0
./65/extracted_femur_model.png,147.820313790256,3111.0194056818827,55.77651302906881,53.0,63.0,168.0,207.0,218.0
./66/extracted_femur_handmade.png,163.5847496137417,3222.4733000986266,56.76683274676003,68.0,83.0,168.0,235.0,239.0
./66/extracted_femur_model.png,163.39970099375606,2936.058777502715,54.185411113165095,75.0,90.0,164.0,235.0,239.0
./67/extracted_femur_handmade.png,119.18258095012999,2035.2279499446997,45.11350075027097,46.0,59.0,118.0,182.0,194.0
./67/extracted_femur_model.png,121.54001260239446,1966.4204216759597,44.34433922921797,49.0,62.0,120.0,184.0,195.0
./68/extracted_femur_handmade.png,106.60701637892873,2269.5639127004843,47.639940309581455,28.0,39.0,112.0,167.0,177.0
./68/extracted_femur_model.png,108.48297351435566,2093.7333513184617,45.75733112101777,34.0,43.0,113.0,168.0,177.0
./69/extracted_femur_handmade.png,147.7262313860252,2363.2988800027906,48.61377253415734,58.0,72.0,160.0,203.0,210.0
./69/extracted_femur_model.png,142.02807251561268,2456.2254291169143,49.56032111595842,58.0,69.0,150.0,201.0,210.0
./70/extracted_femur_handmade.png,107.67835051546392,1849.0166050508105,43.00019308155267,37.0,47.0,113.0,162.0,173.0
./70/extracted_femur_model.png,108.28452239060105,1929.1557233245878,43.922155267297484,33.0,43.0,114.0,163.0,173.0
./71/extracted_femur_handmade.png,183.52057226399333,1965.9055918195481,44.33853393854547,92.75,118.0,194.0,231.0,238.0
./71/extracted_femur_model.png,182.8281013424851,1731.1779808808167,41.607426991834245,103.0,121.0,190.0,231.0,237.0
./72/extracted_femur_handmade.png,116.36751799068718,2331.417830201983,48.28475774198296,41.0,53.0,118.0,180.0,193.0
./72/extracted_femur_model.png,123.80915762603702,2073.2237259655817,45.53266658087995,50.0,59.0,128.0,183.0,194.0
./73/extracted_femur_handmade.png,181.94438712340073,1925.746081784927,43.883323504321396,93.0,113.0,195.0,228.0,234.0
./73/extracted_femur_model.png,176.1949545913219,2497.8336375105514,49.978331679944574,78.0,93.0,193.0,228.0,234.0
./74/extracted_femur_handmade.png,125.95973414835298,3217.8648706807903,56.72622736160753,45.0,52.0,120.0,203.0,214.0
./74/extracted_femur_model.png,135.6580250670946,2850.763057572124,53.39253747081257,52.100000000000136,63.0,134.0,205.0,215.0
./75/extracted_femur_handmade.png,131.0782599646165,2672.574476897347,51.69694842925786,48.0,59.0,137.0,195.0,204.0
./75/extracted_femur_model.png,131.21390884241308,2791.443595241579,52.83411393447967,49.0,59.0,134.0,198.0,208.0
./76/extracted_femur_handmade.png,154.45401470922738,2026.3196117917314,45.014659965301654,77.0,89.0,164.0,208.0,218.0
./76/extracted_femur_model.png,139.39221910986618,2715.6558747207428,52.111955199558025,60.0,67.0,144.0,204.0,215.0
./77/extracted_femur_handmade.png,181.1949860724234,3662.6741034786724,60.52003059713926,68.0,90.0,188.0,253.0,253.0
./77/extracted_femur_model.png,183.02020835948287,3524.9398451680836,59.37120383795568,72.0,95.0,189.0,253.0,253.0
./78/extracted_femur_handmade.png,144.70349375289217,1739.8494972800397,41.71150317694197,76.0,92.0,143.0,201.0,211.0
./78/extracted_femur_model.png,129.6372379000473,1799.9131774251948,42.42538364499719,70.0,80.0,121.0,194.0,205.0
./79/extracted_femur_handmade.png,136.70407217751767,2015.2161087526545,44.89115846971043,54.0,69.0,148.0,188.0,197.0
./79/extracted_femur_model.png,129.96858333706808,2376.5778235521575,48.75015716438417,45.0,55.0,143.0,186.0,196.0
./80/extracted_femur_handmade.png,155.0196586305373,3906.9458843757293,62.505566827089325,60.0,69.0,157.0,239.0,245.0
./80/extracted_femur_model.png,160.89447817288234,3686.9441990555365,60.720212442444044,65.0,75.0,166.0,240.0,246.0
./81/extracted_femur_handmade.png,134.57692641067868,3007.639245714702,54.84194786579614,49.0,59.0,143.0,204.0,212.0
./81/extracted_femur_model.png,143.742120065949,2564.743215716745,50.64329388691799,59.0,71.0,153.0,205.0,213.0
./82/extracted_femur_handmade.png,137.5428186109238,2873.73973770614,53.60727317916982,53.0,64.0,142.0,204.0,218.0
./82/extracted_femur_model.png,137.50365448504982,2790.9151029238087,52.82911226704277,55.0,66.0,141.0,204.0,218.0
./83/extracted_femur_handmade.png,176.0448457792208,2137.506985068207,46.23318056405169,84.0,101.0,193.0,223.0,228.0
./83/extracted_femur_model.png,175.16533072263354,1972.7367849469156,44.41550162890109,89.0,106.0,188.0,222.0,227.0
./84/extracted_femur_handmade.png,133.63244008795795,2974.050431372198,54.534855197132394,44.0,54.0,141.0,204.0,215.0
./84/extracted_femur_model.png,151.97391956609545,2462.647407053481,49.62506833298551,65.0,78.0,163.0,212.0,221.0
./85/extracted_femur_handmade.png,100.74040590405905,1713.2896219754632,41.391902855213885,38.0,45.0,99.0,159.0,169.0
./85/extracted_femur_model.png,98.50534759358288,1930.8926853069863,43.94192400552104,34.0,40.0,97.0,161.0,173.0
./86/extracted_femur_handmade.png,150.29472902746843,3110.3961835506766,55.770925969995126,60.0,72.0,154.0,220.0,226.0
./86/extracted_femur_model.png,144.44007193483552,2899.5755104994273,53.847706641039295,63.60000000000002,75.0,139.0,218.0,225.0
./87/extracted_femur_handmade.png,128.6449629439132,2897.8174176996304,53.831379489101245,48.0,56.0,131.0,200.0,212.0
./87/extracted_femur_model.png,140.1887750710166,2397.00298553292,48.95919714959509,60.0,70.0,144.0,204.0,215.0
./88/extracted_femur_handmade.png,151.2844702467344,3248.0888879994777,56.992007229079746,51.0,68.70000000000005,159.0,224.0,230.0
./88/extracted_femur_model.png,151.61553374530473,3214.134870783212,56.69334062112774,51.0,68.0,159.0,224.0,230.0
./89/extracted_femur_handmade.png,168.3755407761348,2891.9219897233806,53.776593325752614,65.0,84.0,180.0,226.0,230.0
./89/extracted_femur_model.png,176.89208472686732,2111.1189377200603,45.946914343838806,90.0,107.0,187.0,227.0,230.0
./90/extracted_femur_handmade.png,172.05698987824556,3294.101123578158,57.39426037138346,71.0,87.0,177.0,243.0,251.0
./90/extracted_femur_model.png,178.22092077436147,2971.4120692351426,54.51066014308708,79.0,95.0,185.0,245.0,252.0
./91/extracted_femur_handmade.png,145.3434860400283,1853.3549503906947,43.05060917560511,60.0,81.0,153.0,193.0,202.0
./91/extracted_femur_model.png,148.06506908462868,1608.0422686048992,40.10040234966352,71.0,86.0,155.0,194.0,203.0
./92/extracted_femur_handmade.png,138.81737664561703,3134.221037022539,55.98411414877027,46.0,61.0,144.0,212.0,223.0
./92/extracted_femur_model.png,147.89065802932151,2764.0674510842155,52.574399198509305,66.0,76.0,153.0,217.0,225.0
./93/extracted_femur_handmade.png,164.2741701640595,2802.6003744067557,52.939591747639646,62.0,82.0,177.0,223.0,227.0
./93/extracted_femur_model.png,169.95120348311838,2357.5134325859667,48.55423187103228,76.0,95.0,182.0,223.0,227.0
./94/extracted_femur_handmade.png,131.37883292045143,2035.3185555330533,45.11450493503229,43.0,64.0,138.0,185.0,198.0
./94/extracted_femur_model.png,141.00216905036262,1354.4890483691718,36.80338365380515,72.0,88.0,143.0,188.0,201.0
./95/extracted_femur_handmade.png,162.4777001082997,2664.366663293741,51.6175034585531,69.0,87.0,172.0,224.0,230.0
./95/extracted_femur_model.png,157.5538519780428,2919.32016451112,54.03073351816649,66.0,78.0,168.0,223.0,229.0
./96/extracted_femur_handmade.png,134.31041808938463,2370.964646755924,48.692552271943235,46.0,63.0,140.0,196.0,208.0
./96/extracted_femur_model.png,137.0429317892953,2056.005359234014,45.343195291399724,54.0,73.0,141.0,196.0,208.0
./97/extracted_femur_handmade.png,134.4516654684879,2971.142559531511,54.50818800447792,32.0,50.0,148.0,194.0,199.0
./97/extracted_femur_model.png,143.01924346280782,2026.8806147107182,45.020890869803075,58.0,75.0,151.0,194.0,200.0
./98/extracted_femur_handmade.png,162.54349713491925,2211.063700984147,47.02194914063163,74.0,94.0,171.0,218.3000000000011,225.0
./98/extracted_femur_model.png,156.813093730209,2348.275943183741,48.459013023211085,75.0,87.0,164.0,217.0,224.4499999999989
./99/extracted_femur_handmade.png,123.73032528856244,2095.984288491599,45.781920978609,39.85000000000002,60.0,128.0,180.0,192.0
./99/extracted_femur_model.png,122.42361215023193,2061.8374613201695,45.40746041478393,36.0,56.0,128.0,177.0,190.0
./100/extracted_femur_handmade.png,166.8135794107687,2630.231586679861,51.28578347534393,64.0,86.0,179.0,223.0,226.0
./100/extracted_femur_model.png,170.23359111639897,2652.5145408813964,51.50256829403167,62.0,93.0,184.0,224.0,228.0
./101/extracted_femur_handmade.png,150.31859811942851,3647.0032699360618,60.390423660842636,51.0,65.0,154.0,227.0,233.0
./101/extracted_femur_model.png,154.1134328358209,3410.0270135887727,58.39543658188346,55.700000000000045,69.0,159.0,227.0,233.0
./102/extracted_femur_handmade.png,125.72358755536351,2141.9990255652247,46.281735334419174,46.0,61.0,128.0,184.0,189.0
./102/extracted_femur_model.png,133.6961620150169,1694.8856058388383,41.16898839950817,61.0,73.0,135.0,185.0,190.0
./103/extracted_femur_handmade.png,111.91423582580116,1512.1104546954132,38.885864458636036,42.0,56.0,116.0,160.0,171.0
./103/extracted_femur_model.png,109.66812531079066,1634.3502271667935,40.42709768418695,36.0,52.0,114.0,160.0,171.0
./104/extracted_femur_handmade.png,110.223606271777,1604.1216901306923,40.05148798897105,34.0,49.0,118.0,157.0,166.0
./104/extracted_femur_model.png,110.52087342089852,1528.5584407329945,39.09678299723642,35.0,51.0,118.0,157.0,166.0
./105/extracted_femur_handmade.png,138.68830993520518,2991.3778763013484,54.69349025525202,42.0,58.0,147.0,204.0,216.0
./105/extracted_femur_model.png,136.37822058636883,2985.5091893200433,54.63981322552305,40.0,56.0,143.0,203.0,215.0
./106/extracted_femur_handmade.png,174.02989668058913,5190.484927248063,72.04502014190894,54.400000000000006,72.0,183.0,253.0,254.0
./106/extracted_femur_model.png,179.72258939162853,4232.4983695702595,65.05765419664515,64.0,83.0,189.0,253.0,254.0
./107/extracted_femur_handmade.png,180.2843466577091,2604.253879930887,51.03189081281319,80.0,106.0,191.0,236.0,240.0
./107/extracted_femur_model.png,165.69715619694398,2419.0171565986925,49.18350492389387,83.0,99.0,165.0,232.0,238.0
./108/extracted_femur_handmade.png,105.79365487453722,1380.2117923185683,37.151201761431196,37.0,53.0,111.0,151.0,161.0
./108/extracted_femur_model.png,109.27037360716626,1217.2214141711017,34.888700379508286,43.0,58.0,114.0,152.0,162.0
./109/extracted_femur_handmade.png,188.76190476190476,2171.12525010004,46.59533506800911,93.0,115.0,205.0,234.0,238.0
./109/extracted_femur_model.png,188.5380281690141,1888.7932401579774,43.46024896566951,103.0,119.0,202.0,233.0,237.0
./110/extracted_femur_handmade.png,142.38882282996434,2586.9497383288967,50.86206580870361,53.0,69.0,144.0,209.0,220.0
./110/extracted_femur_model.png,145.39067482547617,2703.269850126357,51.99297885413335,55.0,69.0,150.0,211.0,221.89999999999964
./111/extracted_femur_handmade.png,168.5103794642857,3143.3599369095778,56.06567521139452,61.0,80.0,180.0,231.0,238.0
./111/extracted_femur_model.png,160.0409297157144,3065.1452828100428,55.36375423334334,68.0,80.0,166.0,228.0,236.0
./112/extracted_femur_handmade.png,137.69499269005848,3382.1063491958535,58.15587974741551,44.0,56.0,142.0,213.0,219.0
./112/extracted_femur_model.png,142.69330495356039,3125.802416476663,55.90887600798877,49.0,63.0,147.0,214.0,219.0
./113/extracted_femur_handmade.png,187.13193802035153,4527.073364791718,67.28352966953888,59.0,81.0,208.0,253.0,254.0
./113/extracted_femur_model.png,188.06558955702974,3764.486924203032,61.35541479122305,77.0,99.0,200.0,253.0,254.0
./114/extracted_femur_handmade.png,203.09212410501192,2203.7240509376606,46.94383932890088,108.0,135.0,214.0,253.0,254.0
./114/extracted_femur_model.png,182.68818791946308,3623.7872027566327,60.197900318504736,75.0,92.0,193.0,253.0,253.0
./115/extracted_femur_handmade.png,128.04587997797762,1561.4886272720692,39.5156757157469,61.0,76.0,128.0,181.0,195.0
./115/extracted_femur_model.png,124.39308490203611,1474.2502479939442,38.39596655892314,62.0,75.0,123.0,177.0,192.0
./116/extracted_femur_handmade.png,162.31696709585123,3075.9302614738817,55.461069782991764,57.0,75.0,177.0,224.0,231.0
./116/extracted_femur_model.png,163.40436873515267,3001.6039695577592,54.786895965712084,58.0,74.0,178.0,224.0,231.0
./117/extracted_femur_handmade.png,149.05515973339462,3439.132788247296,58.64411980963902,47.0,62.0,157.0,221.0,226.0
./117/extracted_femur_model.png,142.1377309840997,4086.61124074757,63.92660823747471,26.0,47.0,150.0,220.0,225.0
./118/extracted_femur_handmade.png,172.90300230946883,2263.9432045692356,47.58091218723361,76.0,101.0,178.0,232.0,250.0
./118/extracted_femur_model.png,175.49213583556747,2146.4406441424067,46.329695057731676,86.0,107.0,179.0,238.0,252.0
./119/extracted_femur_handmade.png,138.91164803461953,2525.9087704418134,50.25841989599169,45.0,64.0,147.0,200.0,212.0
./119/extracted_femur_model.png,146.42761127494686,2054.955959378692,45.33162206869165,64.0,78.0,153.0,203.0,214.0
./120/extracted_femur_handmade.png,166.7397213727489,2491.1838124039614,49.91176026152515,73.40000000000003,93.0,173.0,230.0,245.0
./120/extracted_femur_model.png,167.1108875739645,2770.5177631175375,52.63570806132979,56.0,89.0,175.0,231.0,245.0
./121/extracted_femur_handmade.png,147.16261912081157,3053.243664663928,55.25616404224897,43.900000000000034,58.0,162.0,208.0,217.0
./121/extracted_femur_model.png,148.99778340721977,2968.104174947388,54.48030997477334,44.0,60.0,164.0,209.0,217.0
./122/extracted_femur_handmade.png,159.0349737845567,3014.3379689220965,54.90298688525149,57.15000000000009,75.0,171.0,223.0,235.0
./122/extracted_femur_model.png,165.56320761037048,2732.3439481221685,52.27182748022273,63.0,85.0,178.0,225.0,236.0
./123/extracted_femur_handmade.png,133.37333864965444,3193.635339145816,56.51225830866977,42.0,56.0,133.0,210.0,221.0
./123/extracted_femur_model.png,139.80459435882523,2970.175250773228,54.49931422296273,46.0,63.0,140.0,212.0,222.0
./124/extracted_femur_handmade.png,131.5318600368324,2362.5381193763587,48.60594736630857,48.0,65.0,133.0,199.0,209.0
./124/extracted_femur_model.png,130.44101999633094,2514.6825881359055,50.14661093370025,39.0,61.0,132.0,199.0,209.0
./125/extracted_femur_handmade.png,138.11487626546682,2865.452354624734,53.52992018137832,44.0,60.0,146.0,202.0,217.0
./125/extracted_femur_model.png,135.0560920756714,2966.730019441714,54.46769702715284,39.0,54.0,141.0,201.0,215.0
./126/extracted_femur_handmade.png,108.19595308243927,1598.7353530148646,39.9841887877554,37.0,52.0,110.0,158.0,166.0
./126/extracted_femur_model.png,110.77453747256193,1480.5352437888905,38.477723994395646,39.0,55.0,113.0,159.0,166.0
./127/extracted_femur_handmade.png,109.98937159022024,1313.5683251052021,36.24318315359734,42.0,58.0,113.0,156.0,165.0
./127/extracted_femur_model.png,113.07317073170732,1167.6386446022336,34.170727891021485,52.0,66.0,115.0,157.0,166.0
./128/extracted_femur_handmade.png,143.27731092436974,3182.7801160850645,56.4161334733697,47.0,62.0,146.0,215.0,221.0
./128/extracted_femur_model.png,144.84654523252263,2847.67137378759,53.36357722068105,50.0,65.0,150.0,213.0,219.0
./129/extracted_femur_handmade.png,159.97038490284007,3243.3258232449743,56.95020476912242,60.0,75.0,172.0,228.0,236.0
./129/extracted_femur_model.png,171.10162689804773,2564.6516025592764,50.64238938438111,77.0,94.0,181.0,230.0,237.0
./130/extracted_femur_handmade.png,133.5098462368492,3214.5920935021195,56.697372897711226,31.0,50.0,145.0,202.0,216.0
./130/extracted_femur_model.png,143.08914346407707,2506.9433469713763,50.06938532647846,54.0,68.0,152.0,205.0,218.0
./131/extracted_femur_handmade.png,110.89764926149365,1625.1393752381919,40.313017441493905,42.0,57.0,112.0,162.0,174.0
./131/extracted_femur_model.png,112.64505170982109,1661.4446314742643,40.76082226199889,41.0,55.0,115.0,164.0,175.0
./132/extracted_femur_handmade.png,149.93777285863618,3899.43928095265,62.445490477316696,41.0,56.0,164.0,223.0,237.0
./132/extracted_femur_model.png,162.5209351753454,3061.3391826890315,55.32936998275899,60.0,75.0,175.0,225.0,239.0
./133/extracted_femur_handmade.png,144.47848191061718,3309.6657110082447,57.529694167518784,44.0,59.0,154.0,215.0,221.0
./133/extracted_femur_model.png,147.79425778863776,3095.3880916452126,55.63621205334896,49.0,64.0,158.0,215.0,221.0
./134/extracted_femur_handmade.png,138.84922200306815,2405.6696613495747,49.04762645989686,54.0,69.0,144.0,199.0,215.0
./134/extracted_femur_model.png,154.6435694195858,2205.167894597521,46.95921522552864,59.0,82.30000000000018,161.0,208.0,223.0
./135/extracted_femur_handmade.png,134.86960100982384,1594.826857581875,39.935283366740684,55.0,71.0,147.0,176.0,182.0
./135/extracted_femur_model.png,134.3130891754253,1611.847960648782,40.14782635023697,54.0,70.0,146.0,176.0,182.0
./136/extracted_femur_handmade.png,144.02483119146154,2280.0072248408133,47.74942119901364,55.0,74.0,153.0,202.0,204.0
./136/extracted_femur_model.png,131.16484318016046,3000.6544459819725,54.77822967185023,34.0,52.0,139.0,201.0,204.0
./137/extracted_femur_handmade.png,155.01134634011348,3137.4649328352166,56.01307823031347,55.0,72.0,162.0,228.0,237.0
./137/extracted_femur_model.png,143.4981794816877,3002.340380065452,54.79361623460758,53.0,69.0,138.0,223.0,235.0
./138/extracted_femur_handmade.png,83.71666903644723,1291.3578011991033,35.93546717658062,20.0,33.0,86.0,132.0,137.0
./138/extracted_femur_model.png,89.83597159794151,1124.9607827818136,33.540435041630175,32.5,43.0,92.0,134.0,138.0
./139/extracted_femur_handmade.png,112.96052306933136,1474.2814418186758,38.396372769034784,40.0,57.0,120.0,158.0,165.0
./139/extracted_femur_model.png,111.33704701273261,1649.5917127294256,40.61516604335658,31.0,51.0,119.0,158.0,165.0
./140/extracted_femur_handmade.png,148.3180529882933,3286.2654473490106,57.32595788426924,43.0,63.0,159.0,218.0,225.0
./140/extracted_femur_model.png,150.1658939274002,3145.824678684666,56.08765174871084,45.0,67.0,159.0,219.0,226.0
